,brandName,storeName,phoneNumber,street,suburb,state,country,postcode,latitude,longitude,openingHours,services
113,BIG W,BIG W Colonnades,1300411875,Beach Road ,Noarlunga Centre,SA,Australia,5168,-35.142212,138.49858,"['Monday: 9:00 AM - 6:00 PM', 'Tuesday: 9:00 AM - 6:00 PM', 'Wednesday: 9:00 AM - 6:00 PM', 'Thursday: 9:00 AM - 9:00 PM', 'Friday: 9:00 AM - 6:00 PM', 'Saturday: 8:30 AM - 5:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
114,BIG W,BIG W Mt Hutton,1300411875,Wilson Road and Rosalind Street ,Mount Hutton,NSW,Australia,2290,-32.985023,151.67189,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 8:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:30 AM - 6:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
115,BIG W,BIG W Menai,1300411875,152-194 Allison Crescent ,Menai,NSW,Australia,2234,-34.014027,151.01549,"['Monday: 8:30 AM - 8:00 PM', 'Tuesday: 8:30 AM - 8:00 PM', 'Wednesday: 8:30 AM - 8:00 PM', 'Thursday: 8:30 AM - 9:00 PM', 'Friday: 8:30 AM - 8:00 PM', 'Saturday: 8:30 AM - 7:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
116,BIG W,BIG W Belmont,1300411875,Abernethy Street and Wright Street ,Cloverdale,WA,Australia,6105,-31.966726,115.932884,"['Monday: 8:00 AM - 9:00 PM', 'Tuesday: 8:00 AM - 9:00 PM', 'Wednesday: 8:00 AM - 9:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 9:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
117,BIG W,BIG W Tuggerah,1300411875,16 Gavenlock Road ,Tuggerah,NSW,Australia,2259,-33.308838,151.41388,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 9:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:00 AM - 6:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
118,BIG W,BIG W Bathurst,1300411875,Corner of Bentinck Street and Howick street ,Bathurst,NSW,Australia,2795,-33.419,149.5832,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 9:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:00 AM - 6:00 PM', 'Sunday: 8:30 AM - 5:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
119,BIG W,BIG W Port Macquarie,1300411875,Bay Street and Park Street ,Port Macquarie,NSW,Australia,2444,-31.427753,152.89467,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 8:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:30 AM - 6:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
120,BIG W,BIG W Grand Central,1300411875,Corner of Dent Street and Margaret Street ,Toowoomba,QLD,Australia,4350,-27.560677,151.9498,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 9:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:30 AM - 6:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
121,BIG W,BIG W Miranda,1300411875,600 Kingsway ,Miranda,NSW,Australia,2228,-34.03501,151.10016,"['Monday: 8:30 AM - 7:00 PM', 'Tuesday: 8:30 AM - 7:00 PM', 'Wednesday: 8:30 AM - 7:00 PM', 'Thursday: 8:30 AM - 9:00 PM', 'Friday: 8:30 AM - 7:00 PM', 'Saturday: 8:30 AM - 7:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
122,BIG W,Sunshine Plaza,1300411875,"Shop 10 Sunshine Plaza S/C, 154-164 Horton Pde ",Maroochydore,QLD,Australia,4558,-26.655424,153.08434,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 9:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:30 AM - 6:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
123,BIG W,BIG W Ellenbrook,1300411875,11 Main Street ,Ellenbrook,WA,Australia,6069,-31.782654,115.97033,"['Monday: 8:00 AM - 9:00 PM', 'Tuesday: 8:00 AM - 9:00 PM', 'Wednesday: 8:00 AM - 9:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 9:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
124,BIG W,BIG W Mount Gambier,1300411875,182 Penola Road ,Mount Gambier,SA,Australia,5290,-37.811066,140.78961,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 9:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:30 AM - 5:30 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
125,BIG W,BIG W Livingston,1300411875,Ranford Road and Nicholson Road ,Canning Vale,WA,Australia,6155,-32.08731,115.91746,"['Monday: 8:00 AM - 9:00 PM', 'Tuesday: 8:00 AM - 9:00 PM', 'Wednesday: 8:00 AM - 9:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 9:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
126,BIG W,BIG W Gateways,1300411875,Kwinana Freeway and Beeliar Drive ,Success,WA,Australia,6164,-32.14336,115.85963,"['Monday: 8:00 AM - 9:00 PM', 'Tuesday: 8:00 AM - 9:00 PM', 'Wednesday: 8:00 AM - 9:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 9:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
127,BIG W,BIG W Katoomba,1300411875,Corner of Waratah Street and Parke Street ,Katoomba,NSW,Australia,2780,-33.714,150.3099,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 7:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:30 AM - 6:00 PM', 'Sunday: 8:30 AM - 6:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Pick Up', 'Soda Stream Refill']"
128,BIG W,BIG W Seaford,1300411875,Commercial Road ,Seaford Rise,SA,Australia,5169,-35.188488,138.47968,"['Monday: 9:00 AM - 6:00 PM', 'Tuesday: 9:00 AM - 6:00 PM', 'Wednesday: 9:00 AM - 6:00 PM', 'Thursday: 9:00 AM - 8:00 PM', 'Friday: 9:00 AM - 6:00 PM', 'Saturday: 9:00 AM - 5:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Pick Up', 'Soda Stream Refill']"
129,BIG W,BIG W Murray Bridge,1300411875,Corner of Seventh Street and South Terrace ,Murray Bridge,SA,Australia,5253,-35.118576,139.27596,"['Monday: 9:00 AM - 6:00 PM', 'Tuesday: 9:00 AM - 6:00 PM', 'Wednesday: 9:00 AM - 6:00 PM', 'Thursday: 9:00 AM - 8:00 PM', 'Friday: 9:00 AM - 6:00 PM', 'Saturday: 9:00 AM - 5:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
130,BIG W,BIG W Whitsunday,1300411875,Corner of Proserpine Road and Shute Harbour Road ,Cannonvale,QLD,Australia,4802,-20.283,148.6883,"['Monday: 9:00 AM - 6:00 PM', 'Tuesday: 9:00 AM - 6:00 PM', 'Wednesday: 9:00 AM - 6:00 PM', 'Thursday: 9:00 AM - 7:00 PM', 'Friday: 9:00 AM - 6:00 PM', 'Saturday: 9:00 AM - 5:00 PM', 'Sunday: 10:00 AM - 4:00 PM']","['Bike Build', 'In-Store Layby', 'Pick Up', 'Soda Stream Refill']"
131,BIG W,BIG W Hallett Cove,1300411875,246 Lonsdale Road ,Hallett Cove,SA,Australia,5158,-35.076717,138.51703,"['Monday: 9:00 AM - 6:00 PM', 'Tuesday: 9:00 AM - 6:00 PM', 'Wednesday: 9:00 AM - 6:00 PM', 'Thursday: 9:00 AM - 8:00 PM', 'Friday: 9:00 AM - 6:00 PM', 'Saturday: 9:00 AM - 5:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'In-Store Layby', 'Pick Up', 'Soda Stream Refill']"
132,BIG W,BIG W Midland Gate,1300411875,Great Eastern Highway ,Midland,WA,Australia,6056,-31.89033,116.00154,"['Monday: 8:00 AM - 9:00 PM', 'Tuesday: 8:00 AM - 9:00 PM', 'Wednesday: 8:00 AM - 9:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 9:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
133,BIG W,BIG W Tuggeranong,1300411875,Corner of Ankertell Street and Pitman Street ,Greenway,ACT,Australia,2900,-35.4145,149.0668,"['Monday: 8:30 AM - 7:00 PM', 'Tuesday: 8:30 AM - 7:00 PM', 'Wednesday: 8:30 AM - 7:00 PM', 'Thursday: 8:30 AM - 7:00 PM', 'Friday: 8:30 AM - 9:00 PM', 'Saturday: 8:30 AM - 6:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
134,BIG W,BIG W Dalby,1300411875,Corner of Cunningham Street and Patrick Street ,Dalby,QLD,Australia,4405,-27.181538,151.26619,"['Monday: 9:00 AM - 6:00 PM', 'Tuesday: 9:00 AM - 6:00 PM', 'Wednesday: 9:00 AM - 6:00 PM', 'Thursday: 9:00 AM - 7:30 PM', 'Friday: 9:00 AM - 6:00 PM', 'Saturday: 9:00 AM - 5:00 PM', 'Sunday: 9:00 AM - 4:00 PM']","['Bike Build', 'In-Store Layby', 'Pick Up', 'Soda Stream Refill']"
135,BIG W,BIG W Renmark,1300411875,Corner Of Nineteenth and Twentieth Street ,Renmark,SA,Australia,5341,-34.177284,140.74152,"['Monday: 9:00 AM - 6:00 PM', 'Tuesday: 9:00 AM - 6:00 PM', 'Wednesday: 9:00 AM - 6:00 PM', 'Thursday: 9:00 AM - 8:00 PM', 'Friday: 9:00 AM - 7:00 PM', 'Saturday: 8:30 AM - 5:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Pick Up', 'Soda Stream Refill']"
136,BIG W,BIG W Bega,1300411875,106 Auckland Street ,Bega,NSW,Australia,2550,-36.67849,149.83981,"['Monday: 9:00 AM - 6:00 PM', 'Tuesday: 9:00 AM - 6:00 PM', 'Wednesday: 9:00 AM - 6:00 PM', 'Thursday: 9:00 AM - 7:00 PM', 'Friday: 9:00 AM - 6:00 PM', 'Saturday: 9:00 AM - 5:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Pick Up', 'Soda Stream Refill']"
137,BIG W,BIG W Merrylands,1300411875,191-201 Pitt Street ,Merrylands,NSW,Australia,2160,-33.83481,150.99142,"['Monday: 8:30 AM - 7:00 PM', 'Tuesday: 8:30 AM - 7:00 PM', 'Wednesday: 8:30 AM - 7:00 PM', 'Thursday: 8:30 AM - 10:00 PM', 'Friday: 8:30 AM - 7:00 PM', 'Saturday: 8:30 AM - 7:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
138,BIG W,BIG W Joondalup,1300411875,420 Joondalup Drive ,Joondalup,WA,Australia,6027,-31.743801,115.766495,"['Monday: 8:00 AM - 9:00 PM', 'Tuesday: 8:00 AM - 9:00 PM', 'Wednesday: 8:00 AM - 9:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 9:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
139,BIG W,BIG W Willows,1300411875,Corner of Thuringowa Drive and Harveys Range Road ,Kirwan,QLD,Australia,4817,-19.314465,146.72707,"['Monday: 8:00 AM - 6:00 PM', 'Tuesday: 8:00 AM - 6:00 PM', 'Wednesday: 8:00 AM - 6:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 6:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
140,BIG W,BIG W Port Augusta,1300411875,Tassie Street ,Port Augusta,SA,Australia,5700,-32.490788,137.7604,"['Monday: 9:00 AM - 6:00 PM', 'Tuesday: 9:00 AM - 6:00 PM', 'Wednesday: 9:00 AM - 6:00 PM', 'Thursday: 9:00 AM - 7:00 PM', 'Friday: 9:00 AM - 7:00 PM', 'Saturday: 9:00 AM - 5:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Pick Up', 'Soda Stream Refill']"
141,BIG W,BIG W Kingsway,1300411875,Hepburn Avenue and Wanneroo Road ,Landsdale,WA,Australia,6065,-31.82024,115.82087,"['Monday: 8:00 AM - 7:00 PM', 'Tuesday: 8:00 AM - 7:00 PM', 'Wednesday: 8:00 AM - 7:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 7:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
142,BIG W,BIG W Mandurah,1300411875,330 Pinjarra Road ,Mandurah,WA,Australia,6210,-32.5351,115.7418,"['Monday: 8:00 AM - 7:00 PM', 'Tuesday: 8:00 AM - 7:00 PM', 'Wednesday: 8:00 AM - 7:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 7:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 10:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
143,BIG W,BIG W Grafton,1300411875,Corner of Villiers Street and Fitzroy Street ,Grafton,NSW,Australia,2460,-29.692854,152.937,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 7:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:30 AM - 6:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
144,BIG W,BIG W Warrawong,1300411875,Corner of Cowper Street and King Street ,Warrawong,NSW,Australia,2502,-34.4854,150.8876,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 9:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:30 AM - 6:00 PM', 'Sunday: 9:00 AM - 5:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
145,BIG W,BIG W Orange,1300411875,Anson Street and Kite Street ,Orange,NSW,Australia,2800,-33.285213,149.09842,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 8:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:00 AM - 6:00 PM', 'Sunday: 8:30 AM - 5:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
146,BIG W,BIG W Hurstville,1300411875,Corner of Cross Street and Park Road ,Hurstville,NSW,Australia,2220,-33.9654,151.10596,"['Monday: 8:30 AM - 7:00 PM', 'Tuesday: 8:30 AM - 7:00 PM', 'Wednesday: 8:30 AM - 7:00 PM', 'Thursday: 8:30 AM - 9:00 PM', 'Friday: 8:30 AM - 7:00 PM', 'Saturday: 8:30 AM - 7:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
147,BIG W,BIG W Bonnyrigg,1300411875,100 Bonnyrigg Avenue ,Bonnyrigg,NSW,Australia,2177,-33.888054,150.88727,"['Monday: 9:00 AM - 6:00 PM', 'Tuesday: 9:00 AM - 6:00 PM', 'Wednesday: 9:00 AM - 6:00 PM', 'Thursday: 9:00 AM - 9:00 PM', 'Friday: 9:00 AM - 6:00 PM', 'Saturday: 9:00 AM - 6:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
148,BIG W,BIG W Armadale,1300411875,10 Orchard Avenue ,Armadale,WA,Australia,6112,-32.15036,116.01483,"['Monday: 8:00 AM - 7:00 PM', 'Tuesday: 8:00 AM - 7:00 PM', 'Wednesday: 8:00 AM - 7:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 7:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
149,BIG W,BIG W Kwinana,1300411875,Corner of Challenger Avenue and Gilmore Avenue ,Kwinana,WA,Australia,6966,-32.2476,115.8123,"['Monday: 8:00 AM - 9:00 PM', 'Tuesday: 8:00 AM - 9:00 PM', 'Wednesday: 8:00 AM - 9:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 9:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
150,BIG W,BIG W Phoenix Park,1300411875,254 Rockingham Road ,Spearwood,WA,Australia,6163,-32.09774,115.78411,"['Monday: 8:00 AM - 7:00 PM', 'Tuesday: 8:00 AM - 7:00 PM', 'Wednesday: 8:00 AM - 7:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 7:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
151,BIG W,BIG W Riverton,1300411875,High Road and Willeri Drive ,Willetton,WA,Australia,6155,-32.039715,115.90615,"['Monday: 8:00 AM - 9:00 PM', 'Tuesday: 8:00 AM - 9:00 PM', 'Wednesday: 8:00 AM - 9:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 9:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
152,BIG W,BIG W Bunbury,1300411875,Sandridge Road ,Bunbury,WA,Australia,6230,-33.3381,115.6585,"['Monday: 8:00 AM - 9:00 PM', 'Tuesday: 8:00 AM - 9:00 PM', 'Wednesday: 8:00 AM - 9:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 9:00 PM', 'Saturday: 8:00 AM - 6:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
153,BIG W,BIG W Erina,1300411875,Terrigal Drive and Karalta Road ,Erina,NSW,Australia,2250,-33.440052,151.39374,"['Monday: 8:00 AM - 6:00 PM', 'Tuesday: 8:00 AM - 6:00 PM', 'Wednesday: 8:00 AM - 6:00 PM', 'Thursday: 8:00 AM - 8:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:00 AM - 6:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
154,BIG W,BIG W Karrinyup,1300411875,Karrinyup Road ,Karrinyup,WA,Australia,6018,-31.877134,115.77859,"['Monday: 8:00 AM - 9:00 PM', 'Tuesday: 8:00 AM - 9:00 PM', 'Wednesday: 8:00 AM - 9:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 9:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'Party', 'Pick Up', 'Soda Stream Refill']"
155,BIG W,BIG W Penrith,1300411875,569-595 High Street ,Penrith,NSW,Australia,2750,-33.7525,150.6921,"['Monday: 8:00 AM - 7:00 PM', 'Tuesday: 8:00 AM - 7:00 PM', 'Wednesday: 8:00 AM - 7:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 7:00 PM', 'Saturday: 8:00 AM - 6:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
156,BIG W,BIG W Whitfords,1300411875,Marmion Avenue ,Kallaroo,WA,Australia,6025,-31.79489,115.75347,"['Monday: 8:00 AM - 7:00 PM', 'Tuesday: 8:00 AM - 7:00 PM', 'Wednesday: 8:00 AM - 7:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 7:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
157,BIG W,BIG W Plumpton,1300411875,260 Jersey Road ,Plumpton,NSW,Australia,2761,-33.745975,150.83498,"['Monday: 8:30 AM - 7:00 PM', 'Tuesday: 8:30 AM - 7:00 PM', 'Wednesday: 8:30 AM - 7:00 PM', 'Thursday: 8:30 AM - 9:00 PM', 'Friday: 8:30 AM - 7:00 PM', 'Saturday: 8:30 AM - 7:00 PM', 'Sunday: 9:00 AM - 7:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
158,BIG W,BIG W Campsie,1300411875,14-28 Amy Street ,Campsie,NSW,Australia,2194,-33.912666,151.10506,"['Monday: 8:30 AM - 6:00 PM', 'Tuesday: 8:30 AM - 6:00 PM', 'Wednesday: 8:30 AM - 6:00 PM', 'Thursday: 8:30 AM - 8:00 PM', 'Friday: 8:30 AM - 6:00 PM', 'Saturday: 8:30 AM - 6:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'In-Store Layby', 'Pick Up', 'Soda Stream Refill']"
159,BIG W,BIG W Mirrabooka,1300411875,Yirrigan Drive ,Mirrabooka,WA,Australia,6061,-31.871952,115.85921,"['Monday: 8:00 AM - 9:00 PM', 'Tuesday: 8:00 AM - 9:00 PM', 'Wednesday: 8:00 AM - 9:00 PM', 'Thursday: 8:00 AM - 9:00 PM', 'Friday: 8:00 AM - 9:00 PM', 'Saturday: 8:00 AM - 5:00 PM', 'Sunday: 11:00 AM - 5:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Party', 'Pick Up', 'Soda Stream Refill']"
160,BIG W,BIG W Canberra Airport,1300411875,18 - 26 Spitfire Avenue ,Canberra Airport,ACT,Australia,2609,-35.29785,149.18736,"['Monday: 9:00 AM - 7:00 PM', 'Tuesday: 9:00 AM - 7:00 PM', 'Wednesday: 9:00 AM - 7:00 PM', 'Thursday: 9:00 AM - 7:00 PM', 'Friday: 9:00 AM - 8:00 PM', 'Saturday: 9:00 AM - 6:00 PM', 'Sunday: 9:00 AM - 6:00 PM']","['Bike Build', 'Direct to Boot', 'Pick Up', 'Soda Stream Refill']"
161,BIG W,BIG W Town Hall,1300411875,"Big W Service Desk, Level 1  Cnr Park & George Street Sydney ",Sydney,NSW,Australia,2000,-33.873203,151.20737,"['Monday: 7:00 AM - 9:00 PM', 'Tuesday: 7:00 AM - 9:00 PM', 'Wednesday: 7:00 AM - 9:00 PM', 'Thursday: 7:00 AM - 9:00 PM', 'Friday: 7:00 AM - 9:00 PM', 'Saturday: 7:00 AM - 9:00 PM', 'Sunday: 9:00 AM - 9:00 PM']","['Party', 'Pick Up', 'Soda Stream Refill']"
162,BIG W,BIG W Richmond,1300411875,78 March Street ,Richmond,NSW,Australia,2753,-33.600563,150.75275,"['Monday: 8:30 AM - 7:00 PM', 'Tuesday: 8:30 AM - 7:00 PM', 'Wednesday: 8:30 AM - 7:00 PM', 'Thursday: 8:30 AM - 9:00 PM', 'Friday: 8:30 AM - 7:00 PM', 'Saturday: 8:00 AM - 6:00 PM', 'Sunday: 8:30 AM - 6:00 PM']","['Bike Build', 'Direct to Boot', 'In-Store Layby', 'Pick Up', 'Soda Stream Refill']"
